,company_name,as_of_date,followers_count,employees_on_platform,industry,checkins,has_added_app,were_here_count,likes,talking_about_count,stock_symbol
663,independent bank,2018-07-17,2617,848,Banking,96,f,176,7028,569,INDB
664,infinera,2018-07-17,25591,2241,Telecommunications,729,f,729,2329,148,
665,infospace,2018-02-17,1764,208,Internet,50,f,50,342,13,
666,infosys bpo,2017-12-19,79520,17183,Information Technology and Services,0,f,0,823286,146533,
667,ing,2018-07-17,158808,62097,Banking,878,f,0,85962,8305,
668,ingersoll rand,2018-07-17,106290,27998,Electrical/Electronic Manufacturing,0,f,0,3930,2484,
669,"ingles markets, inc.",2018-07-17,3066,2055,Retail,1062,f,1062,107192,16113,WMK
670,innerworkings,2018-07-17,32948,1881,Marketing and Advertising,222,f,222,2099,155,INWK
671,innodata inc.,2018-07-17,14973,3476,Information Technology and Services,522,f,522,2131,80,INOD
672,inogen,2018-07-17,2799,523,Medical Devices,126,f,126,55457,2326,
673,inphi corporation,2018-07-17,6856,485,Semiconductors,25,f,25,151,7,IPHI
674,inpixon,2018-07-17,855,66,Information Technology and Services,2,f,2,1076,38,INPX
675,insight,2018-07-17,94198,7993,Information Technology and Services,187,f,187,3381,454,
676,insperity,2018-07-17,31107,3405,Human Resources,1711,f,0,11352,1753,
677,installed building products,2018-07-17,1286,286,Construction,0,f,0,3989,766,IBP
678,interactive brokers,2018-07-17,17341,1063,Financial Services,76,f,0,122520,28256,
679,intercontinental exchange,2018-07-17,30113,3846,Financial Services,242,f,242,1871,125,ICE
680,interface,2018-07-17,19537,2588,Textiles,22,f,0,48688,9344,
681,internap,2017-04-18,9649,621,Information Technology and Services,48,f,0,953,29,
682,internap corporation,2017-06-29,10003,615,Information Technology and Services,0,f,0,2636,604,INAP
683,international flavors &amp; fragrances,2017-01-31,64588,4926,Chemicals,808,f,808,5854,613,IFFT
684,international paper,2018-07-17,159459,20371,Paper &amp; Forest Products,2665,f,0,10569,2984,IP
685,interone,2018-07-17,1806,262,Marketing and Advertising,131,f,131,2725,185,
686,"intersect ent, inc",2018-07-17,3829,314,Medical Devices,64,f,64,604,544,XENT
687,interxion,2018-07-17,10370,687,Information Technology and Services,0,f,262,765,86,
688,intrepid potash,2018-07-17,2388,340,Mining & Metals,0,f,0,442,107,IPI
689,intuit,2018-07-17,172220,10651,Computer Software,0,f,0,233860,23394,
690,investools,2018-07-17,1864,188,E-Learning,344,f,344,70069,171,
691,investors bank,2018-07-17,5827,1561,Banking,528,f,528,3868,344,
692,invitae,2018-07-17,6897,557,Biotechnology,149,f,149,23592,881,
693,invitation homes,2018-07-17,7421,864,Real Estate,493,f,0,108091,2917,INVH
694,ion geophysical,2018-07-17,17515,993,Oil & Energy,27,f,27,1855,53,
695,ipass,2018-07-17,4811,468,Information Technology and Services,192,f,192,5755,47,
696,iridex,2018-07-17,2266,183,Medical Devices,9,f,0,6260,57682,
697,iridium,2018-07-17,9367,433,Wireless,0,f,0,15542,4969,
698,irobot,2018-07-17,33182,1369,Consumer Electronics,0,f,6,1360034,300510,
699,iron mountain,2018-07-17,105762,12921,Information Technology and Services,933,f,0,18070,3235,
700,isg (information services group),2018-07-17,9759,1280,Information Services,10,f,0,846,258,III
701,ishares,2018-07-17,14853,59,Financial Services,125,f,125,25282,2172,
702,it business edge,2018-07-17,697,8,Online Media,0,f,0,3631,28,
703,itron,2017-03-10,21097,3645,Utilities,1,f,1,1213,41522,
704,"itron, inc.",2018-07-17,33375,5438,Utilities,0,f,0,6271,1760,ITRI
705,itt inc.,2018-07-17,41598,9053,Industrial Automation,149,f,149,2671,112,ITT
706,ituran usa,2018-07-17,700,44,Automotive,106,f,106,357,77,
707,j2 global,2018-07-17,8961,808,Information Services,12,f,12,296,42,
708,jabil,2018-07-17,144491,33768,Electrical/Electronic Manufacturing,1775,f,0,12035,539,
709,jack in the box,2018-03-07,22748,6522,Restaurants,758,f,2562938,1317355,51061,JACK
710,jack martin and associates,2018-07-17,36,18,Insurance,2,f,2,328,130,
711,jackson,2018-07-17,20581,2920,Financial Services,84,f,76,60144,66409,
712,jaguar animal health,2017-07-31,771,24,Veterinary,3,f,3,1036,337,
713,jaguar health,2018-07-17,918,25,Veterinary,6,f,6,1197,161,JAGX
714,jakks pacific,2018-07-17,11921,1371,Consumer Goods,0,f,0,32317,3821,JAKK
715,jamba juice,2018-07-17,14530,3131,Food & Beverages,162,f,580827,1891377,119923,
716,jet aviation,2018-02-17,28300,2533,Aviation & Aerospace,1421,f,0,32471,2645,
717,jll,2018-07-17,640313,50502,Real Estate,645,f,280,122603,24566,
718,jo malone london,2018-03-12,15748,935,Cosmetics,3500,f,7472,1400577,197878,
719,john deere,2018-07-17,357921,35560,Machinery,0,f,6987,3673508,62862,
720,johnson controls,2018-07-17,538995,55972,Mechanical or Industrial Engineering,4981,f,4981,101049,3578,
721,journeys,2018-07-17,10079,3799,Retail,0,f,885,1559989,51524,
722,juniper networks,2018-07-17,300060,11250,Computer Networking,5011,f,0,167586,29314,JNPR
723,just energy solar,2018-07-17,200,20,Oil & Energy,0,f,0,14306,3370,
724,k. hovnanian® homes,2018-02-17,17983,2539,Real Estate,27,f,27,163158,7106,
725,kadant,2018-07-17,3967,405,Machinery,7,f,0,679,228,
726,kaiser aluminum,2018-07-17,12781,1509,Mining &amp; Metals,16,f,0,1103,33208,
727,kaplan,2018-07-17,38868,11742,Education Management,0,f,0,10850,160,
728,karyopharm therapeutics inc.,2018-07-17,4948,226,Pharmaceuticals,0,f,0,128,5,KPTI
729,kayak,2018-02-17,29239,786,Internet,534,f,0,1865893,57017,
730,kb home,2018-07-17,16368,2646,Real Estate,0,f,16646,101940,4991,KBH
731,kearny bank,2018-07-17,1278,256,Banking,138,f,415,770,170,
732,kelly services,2018-07-17,601531,11691,Staffing and Recruiting,1421,f,1421,117542,3370,KELYB
733,kennametal,2018-07-17,39623,5643,Machinery,0,f,0,9893,3235,KMT
734,ketchum,2018-07-17,59683,2115,Public Relations and Communications,900,f,900,18814,1286,
735,key energy services,2018-07-17,24025,2618,Oil &amp; Energy,322,f,0,39797,9656,KEG
736,keytronicems,2018-07-17,1935,504,Electrical/Electronic Manufacturing,109,f,103,237,15,
737,keyw corporation,2018-02-17,5353,722,Defense & Space,83,f,83,569,355,NWSA
738,kfc,2017-08-09,34992,22074,Restaurants,218573,f,3561142,51635735,205723,
739,kfor,2018-02-17,388,149,Media Production,60,f,0,436290,477840,
740,kids foot locker,2018-02-17,221,177,Retail,0,f,447,293095,22893,
741,kimberly-clark,2018-07-17,495662,28465,Consumer Goods,0,f,0,33070,36647,
742,"kinder morgan, inc.",2018-07-17,81797,7324,Oil & Energy,1480,f,0,10741,595,KMI
743,king,2018-07-17,71461,5333,Entertainment,0,f,0,293097,4754,
744,kirkland's,2018-07-17,27025,2116,Retail,111,f,9171,1198828,26280,
745,kitchme,2018-03-09,14,0,Internet,0,f,0,753002,857578,
746,kite realty group,2018-07-17,2081,175,Real Estate,55,f,0,333,75,KRG
747,kla-tencor,2018-07-17,80411,6632,Semiconductors,1254,f,1254,2092,359,
748,knoll,2018-07-17,39291,1644,Furniture,0,f,2417,53155,1730,
749,kohl's,2018-07-17,130258,36258,Retail,20334,f,1483297,12081586,3002460,
750,korn ferry,2018-07-17,436825,11161,Management Consulting,450,f,0,25148,457,KFY
751,kosmos energy,2018-07-17,15212,445,Oil &amp; Energy,72,f,0,3139,1115,KOS
752,kroger,2018-07-17,149261,55123,Retail,24468,f,1705703,1583180,302925,
753,"kvh industries, inc.",2018-07-17,5472,386,Telecommunications,183,f,183,2613,9867,KVHI
754,la-z-boy,2017-01-24,9846,1850,Furniture,784,f,13677,944317,25551,
755,la-z-boy incorporated,2018-07-17,15050,2114,Furniture,0,f,0,1437,135,LZB
756,lake city bank,2018-07-17,1342,347,Banking,57,f,78,1353,520,
757,lakeland bank,2018-07-17,2082,504,Banking,53,f,25,4234,1961,
758,lamar advertising company,2018-07-17,12359,3064,Marketing and Advertising,418,f,418,9150,135495,LAMR
759,landmark national bank,2018-07-17,619,202,Banking,63,f,63,1109,363,
760,lands'​ end,2018-02-17,23414,2762,Apparel & Fashion,176,f,0,1308309,23844,
761,lane bryant,2018-03-09,22347,3838,Retail,0,f,18009,2627047,652103,
762,lannett company,2018-07-17,2566,430,Pharmaceuticals,3402,f,0,8689,13433,LCI
763,las vegas motor speedway,2018-07-17,1690,125,Sports,519711,f,519711,168287,53829,
764,las vegas sands corp.,2018-07-17,12571,894,Hospitality,0,f,0,11609,9350,LVS
765,lawson products,2018-07-17,12050,1919,Logistics and Supply Chain,178,f,178,1593,348,LAWS
766,lcnb national bank,2018-07-17,892,182,Banking,79,f,0,942,1331,
767,lee enterprises,2018-07-17,4825,1256,Newspapers,214,f,210,8467,219,
768,legg mason,2018-07-17,33154,2065,Financial Services,958,f,958,1976,127,LMHB
769,lehigh customfit,2018-07-17,700,66,Retail,0,f,0,213,105,
770,lehigh outfitters,2018-04-06,693,65,Retail,0,f,0,8799,1643,
771,leica biosystems,2018-07-17,17822,1874,Medical Devices,0,f,0,3174,1253,
772,leica microsystems,2018-07-17,32880,1995,Medical Devices,4,f,0,7153,253,
773,leidos,2018-07-17,131050,19161,Information Technology and Services,217,f,217,9295,628,
774,lendingclub,2018-07-17,20942,1745,Internet,234,f,0,37820,6226,
775,lendingtree,2018-07-17,6654,1006,Financial Services,0,f,0,425073,19665,TREE
776,lennar,2018-07-17,47641,5895,Real Estate,0,f,110659,1248286,35645,
777,lennox international,2018-07-17,24159,3836,Consumer Goods,172,f,172,2215,111,LII
778,lgi homes,2018-07-17,9282,625,Real Estate,0,f,0,190372,10055,
779,"lgstx services, inc.",2018-07-17,394,168,Logistics and Supply Chain,109,f,109,541,343,KELYB
780,lhc group,2018-07-17,11078,2267,Hospital & Health Care,299,f,298,5341,2009,LHCG
781,liberty tax,2018-07-17,15312,7108,Accounting,114,f,184927,100648,5333,
782,life storage,2018-07-17,1135,351,Consumer Services,302,f,4840,179549,9153,LSI
783,lifelock,2018-07-17,8131,643,Consumer Services,0,f,0,478416,40084,
784,lifetime brands,2018-02-17,4921,717,Consumer Goods,145,f,145,4615,105,LCUT
785,lifevantage corporation,2018-07-17,7273,1708,"Health, Wellness and Fitness",0,f,0,4973,67,LFVN
786,lightinthebox,2018-07-17,2809,415,Retail,660,f,0,7883773,539518,
787,lightpath technologies,2018-07-17,857,70,Telecommunications,49,f,49,1242,78,LPTH
788,lilly pulitzer,2018-07-17,22514,817,Apparel &amp; Fashion,0,f,5395,1264645,51449,
789,limbach company,2018-07-17,3034,605,Construction,232,f,232,2995,490,
790,limelight networks,2018-07-17,12138,665,Internet,255,f,255,1793,360,LLNW
791,lincoln electric,2018-07-17,35159,3557,Machinery,0,f,0,1047330,39123,
792,lincoln financial group,2018-07-17,42362,8563,Financial Services,447,f,0,27477,16483,PFG
793,lincoln journal star,2018-07-17,1678,221,Newspapers,1946,f,0,91632,83214,
794,lincoln tech,2018-07-16,420,137,Higher Education,13,f,95682,38190,1416,
795,linkedin,2018-07-17,3486823,24931,Internet,2,f,0,1883416,136357,
796,linx printing technologies,2018-07-17,3122,197,Printing,0,f,0,763,1382,
797,"lippert components, inc.",2018-07-17,9290,1698,Automotive,329,f,431,62253,2325,
798,listhub,2018-03-13,355,24,Real Estate,0,f,0,2665,293,
799,"lithia motors, inc.",2018-07-17,10812,2119,Automotive,664,f,664,3132,415,LAD
800,littelfuse,2018-07-17,32553,2531,Electrical/Electronic Manufacturing,259,f,259,5986,2190,LFUS
801,livanova,2018-07-17,24317,2950,Medical Devices,799,f,799,1351,387,LIVN
802,live nation,2018-02-17,35889,2578,Entertainment,0,f,0,3564626,491613,
803,lockheed martin,2018-07-17,679562,97319,Defense &amp; Space,0,f,0,556888,191086,
804,loews hotels & co,2018-07-17,34739,2821,Hospitality,0,f,0,55861,2531,
805,logility,2018-07-17,2817,229,Computer Software,15,f,15,319,131,
806,logisticare,2018-07-17,4881,1700,Hospital & Health Care,29,f,0,1086,131,
807,logitech,2018-07-17,83230,5743,Consumer Electronics,0,f,0,2981143,136651,
808,logmein,2018-07-17,28183,3274,Computer Software,0,f,0,92851,1887,
809,longhorn steakhouse,2018-07-17,9933,5504,Restaurants,0,f,8121208,1922526,202671,
810,loopnet,2018-07-17,5338,348,Internet,92,f,92,14254,162,
811,loyaltyone,2018-07-17,51189,1413,Marketing and Advertising,1151,f,0,1616,150,
812,lpl financial,2018-07-17,46181,7265,Financial Services,0,f,0,16656,1024,XYF
813,lululemon,2018-07-17,208393,8636,Retail,0,f,229384,2052222,44661,
814,lumber liquidators,2018-07-17,5586,1408,Retail,675,f,0,277529,71818,
815,luxoft,2018-07-17,109737,10028,Information Technology and Services,0,f,0,8258,11566,
816,lyondellbasell,2018-07-17,69719,9406,Chemicals,7,f,3,7684,2780,
817,"m/i homes, inc.",2018-07-17,14863,5461,Real Estate,195,f,195,30943,1218,MHO
818,macatawa bank,2018-07-17,3127,353,Banking,82,f,82,1909,234,
819,macdermid offshore solutions,2018-07-17,59,21,Chemicals,0,f,0,18,2,
820,macy's,2018-07-17,335881,87669,Retail,0,f,3584391,14713045,693775,
821,madison gas and electric,2018-07-17,2283,459,Utilities,346,f,346,2715,2184,
822,magicjack,2018-07-17,1071,74,Telecommunications,0,f,0,62119,1742,
823,magnachip semiconductor,2018-07-17,2607,286,Semiconductors,0,f,0,5925,207,MX
824,majesco entertainment,2018-02-17,735,52,Computer Games,0,f,0,2143,415,
825,makemytrip.com,2018-07-17,101239,3683,Internet,322,f,0,2630174,416165,
826,makerbot®,2018-02-17,16862,235,Consumer Electronics,0,f,0,102536,1055,
827,malibu boats,2018-07-17,5616,214,Shipbuilding,169,f,169,257246,27943,MBUU
828,malvern federal savings bank,2017-11-01,265,81,Banking,91,f,0,1461,1258,
829,manchester united,2018-07-17,68230,3854,Sports,16942,f,2482297,74056498,4300475,MANU
830,manhattan associates,2018-07-17,38816,2817,Computer Software,0,f,0,3073,764,MANH
831,mannatech incorporated,2018-07-17,6746,1389,"Health, Wellness and Fitness",325,f,0,20715,15111,MTEX
832,manpowergroup,2018-07-17,906619,57980,Staffing and Recruiting,3071,f,3071,58286,7612,MAN
833,mantech,2018-07-17,39972,7758,Information Technology and Services,0,f,0,834683,10008,
834,marathon petroleum corporation,2018-07-17,66103,7282,Oil &amp; Energy,1041,f,0,38626,4941,MPC
835,marchex,2018-07-17,4993,326,Internet,565,f,565,3907,241,
836,marcus theatres,2018-07-17,3281,689,Entertainment,9175,f,4209436,272643,24740,
837,marin software,2018-07-17,26942,563,Internet,401,f,4,12980,2164,
838,marinemax,2018-07-17,4958,993,Retail,512,f,512,1475,424,
839,markel,2018-07-17,17381,2282,Insurance,0,f,0,31328581,924698,
840,marketwatch,2018-07-17,111860,249,Online Media,0,f,0,963569,107337,
841,markit,2018-07-17,52387,3709,Information Services,273,f,273,2915,21,
842,marvell semiconductor,2018-07-17,102192,5802,Semiconductors,2890,f,2890,1943,54,
843,masco corporation,2018-07-17,17387,9066,Building Materials,111,f,111,1254,55,MAS
844,masimo,2018-07-17,47439,1786,Medical Devices,0,f,0,62500,1026,
845,mastec network solutions,2018-07-17,13148,1887,Telecommunications,101,f,0,22927,635,
846,mastercard,2018-07-17,318829,22255,Information Technology and Services,1795,f,0,16112500,105406,
847,materialise,2018-07-17,20565,1257,Computer Software,600,f,600,18562,2418,MTLS
848,matrix medical network,2018-07-17,5455,1050,Hospital & Health Care,97,f,97,557,415,
849,matrix service company,2018-07-17,6677,723,Construction,152,f,152,8200,838,MTRX
850,maxim integrated,2018-07-17,54307,6906,Semiconductors,2406,f,0,8041,1725,
851,mazor robotics,2018-07-17,9150,212,Medical Devices,72,f,0,2441,569,
852,mb financial bank,2018-07-17,9045,2863,Financial Services,153,f,104,17334,3870,
853,"mccrometer, inc.",2018-07-17,865,117,Mechanical or Industrial Engineering,106,f,106,271,30,CREE
854,mcdermott international inc.,2018-07-17,250380,25608,Oil &amp; Energy,0,f,0,25073,8169,MDR
855,mcdonald's,2018-07-17,562235,223229,Restaurants,0,f,31950665,78045025,26260,
856,mechel,2018-07-17,6672,598,Mining & Metals,61,f,61,1803,209,
857,medco tool,2018-02-17,589,111,Automotive,35,f,35,729,18,
858,medical doctor associates,2018-07-17,5840,689,Staffing and Recruiting,128,f,128,2953,281,
859,medical staffing network,2018-07-17,12232,2610,Staffing and Recruiting,187,f,187,11462,3450,
860,medidata solutions,2018-07-17,21783,1920,Computer Software,193,f,0,1868,278,MDSO
861,"medifast, inc",2018-07-17,8354,1306,"Health, Wellness and Fitness",0,f,0,142350,3739,MED
862,medpace,2018-07-17,29835,2321,Pharmaceuticals,413,f,413,3631,597,
863,medstaff,2018-07-17,1325,352,Staffing and Recruiting,163,f,163,10601,122,
864,men's wearhouse,2018-07-17,19673,4617,Retail,4003,f,311388,709113,76202,
865,mercadolibre.com,2017-12-07,59624,3156,Internet,1,f,0,10937659,518227,MELI
866,mercer international,2018-07-17,1249,43,Paper & Forest Products,441,f,0,365931,99049,MERC
867,merck,2018-07-17,756494,83303,Pharmaceuticals,2335,f,2238,7295,1652,
868,mercury insurance,2018-07-17,14193,2334,Insurance,0,f,0,31242,19538,
869,mercury systems,2018-07-17,5349,1003,Computer Hardware,31,f,31,554,67,MRCY
870,meritage homes,2018-07-17,20141,1701,Human Resources,0,f,0,72065,9459,
871,meritor,2018-07-17,32925,4076,Automotive,154,f,154,125901,8711,
872,"mesa laboratories, inc.",2018-07-17,1939,183,Medical Devices,69,f,69,832,18,MLAB
873,metlife,2018-07-17,356295,51334,Insurance,2165,f,2165,675448,91009,
874,metropcs,2018-02-17,15049,4576,Telecommunications,0,f,0,689340,207728,
875,mgic,2018-07-17,7842,1015,Insurance,185,f,185,4289,298,
876,mhelpdesk,2017-11-07,1071,79,Computer Software,398,f,398,7583,344,
877,michael foods,2018-02-17,8296,869,Food Production,53,f,53,940,85,
878,michael kors,2018-07-17,282851,8725,Apparel &amp; Fashion,0,f,339354,17859631,273871,
879,microbot medical,2018-07-17,576,11,Medical Devices,0,f,0,768,136,MBOT
880,micron technology,2018-07-17,113598,15642,Semiconductors,829,f,0,355055,24898,MU
881,microsoft,2018-07-17,5563173,156245,Computer Software,73893,f,0,13412831,248165,
882,microstrategy,2018-07-17,72003,3268,Computer Software,315,f,315,48837,3131,
883,microvision inc.,2018-07-17,2199,216,Consumer Electronics,52,f,52,16696,4886,MVIS
884,mid penn bank,2018-07-17,829,218,Banking,38,f,38,1301,517,MPB
885,midatech pharma plc,2018-07-17,893,88,Pharmaceuticals,3,f,3,49,7,MTP
886,middlesex water company,2018-07-17,1728,98,Utilities,44,f,0,917,992,MSEX
887,midsouth bank,2018-07-17,2542,470,Banking,601,f,601,5751,983,MSL
888,midwestone bank,2018-07-17,2484,562,Financial Services,0,f,0,7402,865,
889,milacron,2018-07-17,14892,1486,Machinery,572,f,0,3866,431,
890,millennial media,2018-07-17,11445,272,Marketing and Advertising,1965,f,1965,8920,31,
891,mind cti,2018-07-17,3329,231,Computer Software,0,f,0,685,136,
892,minnesota bank &amp; trust,2017-02-01,224,37,Banking,35,f,35,215,43,
893,mitek systems,2018-07-17,5722,705,Computer Software,7,f,5,9341,131,MITK
894,mitel,2018-07-17,47322,4035,Telecommunications,0,f,125,38938401,762548,
895,mix telematics,2018-07-17,8167,1001,Information Technology and Services,0,f,0,21838,2457,MIXT
896,mobil,2018-02-17,320,938,Executive Office,0,f,0,571348,121498,
897,mobile mini inc,2017-03-01,4880,1060,Packaging and Containers,203,f,2046,4050,634,MINI
898,mobileiron,2018-07-17,27516,962,Computer Software,580,f,580,17406,139,MOBL
899,moen incorporated,2018-07-17,21140,2294,Building Materials,422,f,0,1123,679,CNDT
900,molecular devices,2018-07-17,12924,604,Biotechnology,145,f,0,1310,83,
901,molina healthcare,2018-07-17,37729,8891,Hospital &amp; Health Care,1670,f,0,27943,2678,MOH
902,mondelēz international,2018-07-17,803784,47803,Food Production,0,f,0,205880,184084,MDLZ
903,mongodb,2018-07-17,54470,1160,Computer Software,0,f,0,164059,24233,
904,monro muffler brake,2017-10-19,3491,1051,Automotive,1,f,25778,4293,798,
905,monroe bank & trust,2018-07-17,869,226,Banking,574,f,574,3011,1193,CARE
906,monster energy,2018-07-17,58114,3377,Food &amp; Beverages,200798,f,0,26465904,659519,
907,morningstar,2018-07-17,77776,5363,Financial Services,887,f,887,8168,831,MORN
908,motorcar parts of america,2018-07-17,1839,220,Automotive,0,f,0,916,175,MPAA
909,motorola solutions,2018-07-17,162118,14570,Telecommunications,5196,f,5196,61589,4764,MSI
910,mountain hardwear,2018-02-17,10539,172,Sports,13,f,0,275619,11483,
911,mrc global,2018-07-17,21390,3002,Oil &amp; Energy,238,f,363794,1010224,41488,MRC
912,msc industrial supply co.,2018-07-17,21523,4088,Wholesale,1,f,0,808,160,
913,mts systems corporation,2018-07-17,10456,1991,Mechanical or Industrial Engineering,324,f,324,990,180,MTSC
914,murphy usa,2018-07-17,9602,1906,Retail,0,f,161732,133018,3884,MUSA
915,muscatine journal,2018-03-12,55,11,Newspapers,155,f,155,10257,4478,
916,mutualbank,2018-07-17,940,299,Banking,363,f,0,2923,925,
917,mycase,2018-07-17,1141,47,Legal Services,0,f,0,10958,474,
918,myers industries,2018-07-17,2642,373,Plastics,30,f,0,433,36,MYE
919,myos rens technology inc.,2018-07-17,254,14,Biotechnology,5,f,5,3167,21,MYOS
920,mypublisher,2018-02-17,192,22,Publishing,613,f,0,359395,822,
921,myriad genetics,2018-07-17,15119,1612,Medical Devices,645,f,286,10441,6058,MYGN
922,nabors industries,2018-07-17,63332,5551,Oil &amp; Energy,0,f,0,4573,324,NBR^A
923,"nanostring technologies, inc.",2018-07-17,11836,502,Biotechnology,45,f,0,40827,109,NSTG
924,nasdaq,2018-07-17,89787,4149,Financial Services,29221,f,29221,769457,91766,
925,"nathan's famous, inc.",2018-07-17,857,213,Restaurants,0,f,0,232912,38563,NATH
926,national american university,2018-07-17,15141,1419,Education Management,5030,f,5030,8157,857,
927,national cinemedia (ncm),2018-07-17,4466,690,Marketing and Advertising,315,f,0,1314,180,NCMI
928,national grid,2018-07-17,89054,10387,Utilities,10,f,0,162898,19239,
929,national instruments,2018-07-17,106902,7502,Electrical/Electronic Manufacturing,5476,f,3982,242287,8225,NATI
930,national lloyds insurance company,2018-07-17,3618,128,Insurance,79,f,79,553,95,ANAT
931,national oilwell varco,2018-07-17,254149,21284,Oil &amp; Energy,1006,f,313,22491,2619,NOV
932,nationstar mortgage,2018-07-17,30758,4318,Financial Services,3842,f,0,24759,4203,
933,"natural alternatives international, inc.",2018-07-17,1017,131,Pharmaceuticals,13,f,13,122,4,NAII
934,natuzzi,2018-07-17,20692,1179,Furniture,0,f,520,759914,117279,
935,nautilus inc.,2018-07-17,5624,827,"Health, Wellness and Fitness",69,f,69,1995,184,
936,navigant,2018-07-17,49166,3837,Management Consulting,0,f,0,851,260,
937,navistar inc,2018-07-17,52387,7658,Transportation/Trucking/Railroad,0,f,0,6585,51,STAR^I
938,ncr corporation,2018-07-17,221428,31429,Information Technology and Services,1018,f,1018,115868,15727,NCR
939,nelnet,2018-07-17,7733,1687,Information Technology and Services,1362,f,0,192708,2068,
940,neogen corporation,2018-07-17,7215,811,Biotechnology,9230,f,9230,3026,1472,NEOG
941,neptune wellness solutions,2018-07-17,1128,73,"Health, Wellness and Fitness",0,f,0,6210,106,NEPT
942,net element,2018-07-17,1158,56,Information Technology and Services,73,f,73,2728,705,NETE
943,netapp,2018-07-17,384653,13622,Information Technology and Services,617,f,0,36327,2113,
944,netflix,2018-07-17,879654,4982,Entertainment,0,f,0,48638501,1722033,
945,netgear,2018-07-17,20272,1450,Computer Networking,0,f,0,558990,10133,
946,netscout,2018-07-17,25991,3133,Computer Networking,157,f,157,8389,1758,
947,nevada state bank,2018-07-17,1992,553,Banking,191,f,1919,20883,426,
948,new mexico bank &amp; trust,2017-02-01,560,108,Banking,150,f,0,571,172,
949,new york &amp; company,2017-01-21,26531,2420,Retail,13,f,37614,1039254,53944,
950,newall rubbermaid,2018-02-17,27,9,Information Technology and Services,293,f,0,9539,1420,
951,newell brands,2018-07-17,148683,12163,Consumer Goods,290,f,0,23314,1753,NWL
952,newmont mining corporation,2018-07-17,102956,5771,Mining &amp; Metals,618,f,438,35413,7952,NEM
953,news corp,2018-07-17,37648,6060,Online Media,3512,f,0,3764,117,
954,nexperia,2017-11-07,3688,839,Semiconductors,0,f,0,7127861,54253,
955,nextera energy resources,2018-07-17,40411,3919,Renewables &amp; Environment,0,f,0,2010,82,
956,nice incontact,2018-07-17,13942,1279,Computer Software,595,f,595,4293,483,
957,nicolet national bank,2018-07-17,3698,342,Banking,248,f,248,2836,595,
958,nielsen,2018-07-17,478769,38644,Information Services,3124,f,1398,278839,4307,
959,nielsen latinoamérica,2016-01-07,237775,26390,Information Services,85,f,0,425,11,
960,nike,2018-07-17,1500466,76471,Sporting Goods,99860,f,161839,31495323,1085958,
961,nisource,2018-07-17,21570,5222,Utilities,0,f,0,3396,218,NI^B
962,nokia,2018-07-17,732269,169036,Telecommunications,1272,f,0,13486642,113639,
963,noodles &amp; company,2017-02-01,10179,2245,Restaurants,0,f,672665,941171,90961,NDLS
964,norcraft companies,2018-07-17,1410,207,Building Materials,4,f,4,81,13,
965,nordson adhesive dispensing systems,2018-03-09,1301,109,Machinery,24,f,0,3085,892,
966,nordstrom,2018-07-17,295386,40503,Retail,1,f,1412495,5013604,706461,
967,north american construction group,2018-07-17,6442,619,Mining &amp; Metals,18,f,18,2708,757,NOA
968,north american title,2018-07-17,6614,1550,Real Estate,373,f,0,1571,71,
969,northrim bank,2018-07-17,483,187,Banking,201,f,201,711,369,
970,northrop grumman,2018-07-17,402431,75670,Defense & Space,6066,f,0,193240,54549,
971,northwest bank,2018-07-17,3558,1128,Banking,65,f,65,964,85,NBN
972,norwegian cruise line,2017-07-10,69977,6589,"Leisure, Travel &amp; Tourism",154662,f,0,2399748,118817,
973,novartis,2018-07-17,1305494,122228,Pharmaceuticals,0,f,0,321770,132866,NVS
974,novo nordisk,2018-07-17,566344,35806,Pharmaceuticals,2467,f,0,525464,197458,NVO
975,novus biologicals llc,2018-07-17,1841,68,Biotechnology,34,f,0,5128,295,
976,nowcommunity,2018-03-23,2564,0,Information Technology and Services,0,f,199,161380,18132,
977,nrg systems,2018-07-17,3032,119,Renewables & Environment,0,f,0,1025,84,
978,ntelos wireless,2018-02-17,2529,553,Telecommunications,945,f,946,47350,107,
979,"nurtur health, inc.",2017-11-07,1630,169,"Health, Wellness and Fitness",0,f,0,102,23,GH
980,nustar energy l.p.,2018-07-17,18019,1373,Oil & Energy,0,f,0,1290,389,NS^C
981,nutanix,2018-07-17,107095,4031,Computer Software,1764,f,1764,47629,3920,
982,nutrien,2018-07-17,6377,4167,Chemicals,0,f,0,2357,1216,
983,"nutrisystem, inc.",2018-07-17,4831,468,"Health, Wellness and Fitness",0,f,0,311506,24899,CTXS
984,nuvasive,2018-07-17,45717,2487,Medical Devices,1114,f,1114,12339,520,
985,nve corporation,2018-02-17,275,28,Semiconductors,14,f,64,8138,6838,NVEC
986,nvidia,2018-07-17,295948,14191,Computer Hardware,0,f,0,2234333,110464,
987,nyse,2018-07-17,62866,1149,Financial Services,146323,f,146323,239648,16644,
988,o'reilly auto parts,2018-07-17,34636,9754,Retail,0,f,670851,664097,73233,
989,oak valley community bank,2018-07-17,235,107,Banking,59,f,0,397,157,CVCY
990,oasmia pharmaceutical ab,2018-07-17,612,57,Pharmaceuticals,39,f,39,238,31,OASM
991,oceaneering,2018-07-17,146125,10203,Oil &amp; Energy,13,f,13,20898,1865,
