,index_x,company_name,dataset_id_x,as_of_date,followers_count,employees_on_platform,link,industry,date_added,date_updated_x,level_0,index_y,dataset_id_y,time,checkins,has_added_app,were_here_count,likes,talking_about_count,facebook_id,date_updated_y
338,1240,corelogic,871109,2018-07-17,32684,4442,https://www.linkedin.com/company/21835,Information Services,2018-07-17 18:25:54.127538+00,2018-07-17 18:25:54.127563+00,1069,1069,53287,2018-07-17 04:00:00+00,839,f,0,6196,1103,132119793529731,2018-07-17 05:29:34.661407+00
339,1241,coresite,870472,2018-07-17,8381,430,https://www.linkedin.com/company/410519,Information Technology and Services,2018-07-17 18:29:00.359413+00,2018-07-17 18:29:00.359439+00,1071,1071,870379,2018-07-16 04:00:00+00,48,f,48,2649,717,100361663308,2018-07-17 05:29:41.278918+00
340,1244,corning incorporated,58814,2018-07-17,60756,14287,https://www.linkedin.com/company/3678,"Glass, Ceramics &amp; Concrete",2018-07-17 18:56:39.126756+00,2018-07-17 18:56:39.126782+00,1073,1073,53388,2018-07-16 04:00:00+00,1,f,0,21437,5346,78148625096,2018-07-17 05:30:52.432252+00
341,1258,coty inc.,868810,2017-01-26,122148,8913,https://www.linkedin.com/company/5058,Cosmetics,2017-01-26 16:15:38.677783+00,2017-01-26 16:15:38.677814+00,1083,1083,55663,2018-03-05 05:00:00+00,293,f,293,16872,4039,355154840077,2018-03-05 07:49:19.251491+00
342,1259,counterpath,902165,2018-07-17,1793,129,https://www.linkedin.com/company/380563,Telecommunications,2018-07-17 14:01:10.182334+00,2018-07-17 14:01:10.18236+00,1084,1084,52724,2018-07-16 04:00:00+00,35,f,35,3687,5357,51059443499,2018-07-17 05:24:57.439179+00
343,1260,coupa software,2130520,2018-07-17,20602,945,https://www.linkedin.com/company/99595,Computer Software,2018-07-17 14:00:58.551202+00,2018-07-17 14:00:58.551227+00,1086,1086,1008169,2018-07-16 04:00:00+00,309,f,0,1772,278,52747929790,2018-07-17 05:24:57.344708+00
344,1264,covance,868871,2018-07-17,123645,12289,https://www.linkedin.com/company/5143,Pharmaceuticals,2018-07-17 19:19:07.600164+00,2018-07-17 19:19:07.600186+00,1095,1095,869067,2018-07-17 04:00:00+00,0,f,0,4054,180,360904177322048,2018-07-18 05:46:57.637638+00
345,1265,covanta,899050,2018-07-17,14233,1859,https://www.linkedin.com/company/17233,Renewables &amp; Environment,2018-07-17 18:32:49.871708+00,2018-07-17 18:32:49.871758+00,1096,1096,53313,2018-07-16 04:00:00+00,253,f,0,20860,38,92729316952,2018-07-17 05:29:48.209567+00
346,1267,covisint,902161,2018-07-17,4685,351,https://www.linkedin.com/company/13639,Information Technology and Services,2018-07-17 16:55:02.464558+00,2018-07-17 16:55:02.464604+00,1100,1100,52723,2018-07-16 04:00:00+00,0,f,0,598,29,94391222589,2018-07-17 05:27:09.553848+00
347,1273,cpfl energia,899005,2018-07-17,86886,4608,https://www.linkedin.com/company/14566,Utilities,2018-07-17 18:30:05.529233+00,2018-07-17 18:30:05.529284+00,1102,1102,899360,2018-07-17 04:00:00+00,0,f,0,184237,48189,302838796481893,2018-07-18 05:45:09.125362+00
348,1275,cps technologies corporation,902167,2018-04-24,129,42,https://www.linkedin.com/company/2821685,Electrical/Electronic Manufacturing,2018-04-24 12:43:14.688258+00,2018-04-24 12:43:14.688299+00,89,89,62815,2018-07-17 04:00:00+00,405,f,375,34669,5915,325831054136899,2018-07-18 05:44:11.036941+00
349,1277,cracker barrel,870465,2018-07-17,32870,13559,https://www.linkedin.com/company/12534,Restaurants,2018-07-17 13:50:32.870945+00,2018-07-17 13:50:32.870972+00,1104,1104,52693,2018-07-17 04:00:00+00,141099,f,14619109,3047309,187280,175123745870734,2018-07-18 05:40:22.424377+00
350,1280,cray inc.,1341709,2018-07-17,14567,1383,https://www.linkedin.com/company/4936,Computer Hardware,2018-07-17 14:02:27.624892+00,2018-07-17 14:02:27.624918+00,1109,1109,52729,2018-07-16 04:00:00+00,64,f,64,5438,334,134025370859,2018-07-17 05:24:59.639139+00
351,1281,credit acceptance,870135,2018-07-17,11768,1491,https://www.linkedin.com/company/163255,Financial Services,2018-07-17 13:47:28.620204+00,2018-07-17 13:47:28.62023+00,1112,1112,870125,2018-07-17 04:00:00+00,1298,f,0,4803,395,168678439842388,2018-07-18 05:40:17.92773+00
352,1283,cree,68548,2018-07-17,36305,2931,https://www.linkedin.com/company/13127,Semiconductors,2018-07-17 14:02:38.490465+00,2018-07-17 14:02:38.490499+00,1113,1113,68561,2018-07-17 04:00:00+00,2185,f,2027,276863,3815,418843088206730,2018-07-18 05:40:38.394355+00
353,1288,criteo,89267,2018-07-17,95067,2942,https://www.linkedin.com/company/37209,Internet,2018-07-17 14:03:22.208849+00,2018-07-17 14:03:22.208874+00,1802,1802,52732,2018-07-17 04:00:00+00,2068,f,0,17229,1370,154273084625724,2018-07-18 05:40:38.967669+00
354,1289,crocs,867996,2018-07-17,22496,2483,https://www.linkedin.com/company/16726,Consumer Goods,2018-07-17 14:03:10.879122+00,2018-07-17 14:03:10.879173+00,1120,1120,52731,2018-07-16 04:00:00+00,19,f,5060,5041326,69787,13411611241,2018-07-17 05:25:00.25946+00
355,1291,cross country healthcare,902143,2018-07-17,7374,6556,https://www.linkedin.com/company/16402,Staffing and Recruiting,2018-07-17 13:51:21.138704+00,2018-07-17 13:51:21.138729+00,1122,1122,902388,2018-07-17 04:00:00+00,62,f,62,516,219,1556273224603306,2018-07-18 05:40:23.926225+00
356,1299,"cryolife, inc.",893298,2018-07-17,6321,534,https://www.linkedin.com/company/26633,Biotechnology,2018-07-17 18:31:12.075346+00,2018-07-17 18:31:12.075371+00,1129,1129,894021,2018-07-16 04:00:00+00,393,f,0,1187,425,101851570799,2018-07-17 05:29:45.021129+00
357,1300,csc,61740,2018-07-17,537452,72021,https://www.linkedin.com/company/1120,Information Technology and Services,2018-07-17 18:40:29.99341+00,2018-07-17 18:40:29.993465+00,1130,1130,61731,2017-03-31 04:00:00+00,1651,f,1651,33642,1730,51414306171,2017-03-31 13:05:49.073435+00
358,1312,ctg europe,902182,2018-07-17,3159,206,https://www.linkedin.com/company/2634578,Computer Software,2018-07-17 14:05:34.719987+00,2018-07-17 14:05:34.72001+00,1136,1136,902404,2018-07-17 04:00:00+00,98,f,98,1502,463,416545891705322,2018-07-18 05:40:42.031489+00
359,1315,ctrip.com,58687,2018-07-17,27535,6983,https://www.linkedin.com/company/112959,Information Technology and Services,2018-07-17 14:06:18.002309+00,2018-07-17 14:06:18.00236+00,1140,1140,52745,2015-07-06 04:00:00+00,0,f,0,107396,407,63306224439,2017-02-14 02:13:35.674345+00
360,1317,cubesmart,869212,2018-07-17,4238,1011,https://www.linkedin.com/company/36873,Real Estate,2018-07-17 18:32:28.222215+00,2018-07-17 18:32:28.222241+00,1142,1142,53312,2018-07-17 04:00:00+00,0,f,22121,32125,4181,180098132044828,2018-07-18 05:45:15.15797+00
361,1318,cubic corporation,1340311,2018-07-17,26906,4302,https://www.linkedin.com/company/5908,Information Technology and Services,2018-07-17 18:32:27.800901+00,2018-07-17 18:32:27.800927+00,1143,1143,53311,2018-07-17 04:00:00+00,413,f,0,3530,242,179532388754221,2018-07-18 05:45:14.93049+00
362,1320,cui inc,902188,2018-07-17,1387,418,https://www.linkedin.com/company/99891,Electrical/Electronic Manufacturing,2018-07-17 14:06:50.927847+00,2018-07-17 14:06:50.927869+00,1145,1145,902406,2018-07-16 04:00:00+00,0,f,0,472,29,156848194430,2018-07-17 05:25:07.093323+00
363,1324,cunard,2038543,2018-02-17,17696,899,https://www.linkedin.com/company/32232,"Leisure, Travel & Tourism",2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,1148,1148,60561,2018-07-16 04:00:00+00,229,f,58,205539,25908,137330428222,2018-07-17 05:29:30.01317+00
364,1327,customers bank,893299,2018-07-17,2763,485,https://www.linkedin.com/company/1267995,Banking,2018-07-17 18:32:38.664575+00,2018-07-17 18:32:38.664625+00,1152,1152,894022,2018-07-17 04:00:00+00,75,f,0,560,157,298999290156239,2018-07-18 05:45:15.252157+00
365,1333,cyberark,89269,2018-07-17,33671,1110,https://www.linkedin.com/company/26630,Computer Software,2018-07-17 14:08:42.567685+00,2018-07-17 14:08:42.56771+00,1160,1160,52752,2018-07-17 04:00:00+00,35,f,235,3438,1351,457446654288600,2018-07-18 05:40:46.472694+00
366,1338,cymer,890830,2018-07-17,13302,1379,https://www.linkedin.com/company/163314,Semiconductors,2018-07-17 13:33:40.640323+00,2018-07-17 13:33:40.640345+00,1162,1162,890855,2018-06-14 04:00:00+00,1481,f,0,1362,251,207096749385893,2018-06-15 22:44:14.704648+00
367,1341,cyren,902192,2018-07-17,3193,235,https://www.linkedin.com/company/5025637,Information Technology and Services,2018-07-17 14:08:53.404673+00,2018-07-17 14:08:53.404722+00,1166,1166,52755,2018-07-17 04:00:00+00,13,f,13,551,37,241839595983520,2018-07-18 05:40:46.638658+00
368,1342,cyrusone,869928,2018-07-17,6743,452,https://www.linkedin.com/company/22944,Information Technology and Services,2018-07-17 14:00:15.274879+00,2018-07-17 14:00:15.274905+00,1167,1167,52720,2018-07-17 04:00:00+00,507,f,507,6090,473,196191347068346,2018-07-18 05:40:34.901273+00
369,1343,cytokinetics,893267,2018-07-17,4532,197,https://www.linkedin.com/company/14567,Biotechnology,2018-07-17 14:08:53.805414+00,2018-07-17 14:08:53.805462+00,1168,1168,893982,2018-07-17 04:00:00+00,66,f,66,222,837,122341271157493,2018-07-17 05:25:10.799417+00
370,1349,daegis,2025498,2018-02-17,2273,58,https://www.linkedin.com/company/31275,Information Technology and Services,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,1169,1169,52757,2017-09-18 04:00:00+00,8,f,8,78,2,381396795269201,2017-09-18 14:49:49.864112+00
371,1354,danaher corporation,868146,2018-07-17,76533,48503,https://www.linkedin.com/company/157261,Mechanical or Industrial Engineering,2018-07-17 18:37:07.843415+00,2018-07-17 18:37:07.843465+00,255,255,53219,2018-07-16 04:00:00+00,1357,f,1357,14982,1917,38025336704,2018-07-17 05:28:52.59461+00
372,1357,darden,863973,2018-07-17,60689,37555,https://www.linkedin.com/company/163347,Restaurants,2018-07-17 18:39:23.87059+00,2018-07-17 18:39:23.870612+00,1739,1739,65812,2018-07-16 04:00:00+00,0,f,0,184361,10958,111897680431,2018-07-17 05:33:01.839127+00
373,1358,darling homes,900259,2018-07-17,3597,252,https://www.linkedin.com/company/38843,Real Estate,2018-07-17 20:14:28.649325+00,2018-07-17 20:14:28.649347+00,1187,1187,900296,2018-07-16 04:00:00+00,393,f,0,18001,3510,96437227907,2018-07-17 05:34:03.669534+00
374,1360,darwin bbdo,2310287,2018-07-17,756,28,https://www.linkedin.com/company/1265922,Marketing and Advertising,2018-07-17 19:40:14.670528+00,2018-07-17 19:40:14.67055+00,1189,1189,2310250,2018-07-17 04:00:00+00,243,f,243,2580,119,222176397813396,2018-07-18 05:47:47.509891+00
375,1363,datamation.com,873547,2018-07-17,239,3,https://www.linkedin.com/company/3876466,Writing and Editing,2018-07-17 17:07:28.961439+00,2018-07-17 17:07:28.961484+00,1191,1191,873564,2018-07-16 04:00:00+00,0,f,0,1855,86,43209128573,2018-07-17 05:27:24.282153+00
376,1364,datawatch corporation,902331,2018-07-17,7954,210,https://www.linkedin.com/company/13408,Computer Software,2018-07-17 15:42:38.553787+00,2018-07-17 15:42:38.553814+00,1192,1192,902417,2018-07-17 04:00:00+00,10,f,8,738,16,158242860872990,2018-07-18 05:40:51.828928+00
377,1366,davidstea,871705,2018-07-17,25244,1162,https://www.linkedin.com/company/1071394,Retail,2018-07-17 15:42:06.054394+00,2018-07-17 15:42:06.054442+00,1194,1194,55632,2018-07-16 04:00:00+00,0,f,9529,333073,94845,55013852909,2018-07-17 05:25:16.600916+00
378,1367,davita kidney care,58849,2018-07-17,85413,20658,https://www.linkedin.com/company/6487,Hospital &amp; Health Care,2018-07-17 18:40:07.506481+00,2018-07-17 18:40:07.506531+00,1196,1196,53343,2018-07-16 04:00:00+00,52,f,0,87820,18965,95808257057,2018-07-17 05:30:04.127658+00
379,1371,dct industrial,869854,2017-08-01,2096,168,https://www.linkedin.com/company/80447,Real Estate,2017-08-01 09:06:13.869002+00,2017-08-01 09:06:13.869052+00,1158,1158,60672,2018-07-17 04:00:00+00,36,f,0,203,21,230546783749926,2018-07-18 05:45:16.150596+00
380,1374,ddr corp.,868823,2018-07-17,10226,1490,https://www.linkedin.com/company/163433,Real Estate,2018-07-17 18:35:45.067367+00,2018-07-17 18:35:45.067415+00,1203,1203,53328,2018-07-17 04:00:00+00,2,f,0,14364,90,404203879639324,2018-07-18 05:45:18.485563+00
381,1375,dealerrater,1329870,2018-07-17,3525,55,https://www.linkedin.com/company/1270513,Automotive,2018-07-17 20:12:38.359249+00,2018-07-17 20:12:38.359294+00,1205,1205,1009385,2018-07-16 04:00:00+00,20,f,20,7489,156,51282557055,2018-07-17 05:33:57.290773+00
382,1377,dec bbdo,2310301,2018-07-17,1129,49,https://www.linkedin.com/company/490273,Marketing and Advertising,2018-07-17 19:40:14.933568+00,2018-07-17 19:40:14.933596+00,1206,1206,2310222,2018-07-17 04:00:00+00,89,f,89,880,78,410208092466727,2018-07-18 05:47:46.635134+00
383,1381,"del monte fresh produce n.a., inc",871295,2018-07-17,25544,1813,https://www.linkedin.com/company/427273,Food &amp; Beverages,2018-07-17 18:49:30.584475+00,2018-07-17 18:49:30.584529+00,1212,1212,53367,2018-07-16 04:00:00+00,0,f,0,445520,32497,140707785536,2018-07-17 05:30:26.642161+00
384,1386,delphi,58791,2018-07-17,242786,30289,https://www.linkedin.com/company/2211,Automotive,2018-07-17 18:37:43.761778+00,2018-07-17 18:37:43.761817+00,1213,1213,53334,2017-11-29 05:00:00+00,15857,f,0,118634,32759,38891199823,2017-11-29 14:15:20.060804+00
385,1392,delve networks,2128946,2018-03-23,43,2,https://www.linkedin.com/company/620208,Internet,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,3632,3632,53049,2018-07-17 04:00:00+00,546,f,0,10059,125,191444097562417,2018-07-18 05:43:04.569724+00
386,1394,demandware,89277,2016-07-11,16266,966,https://www.linkedin.com/company/22495,Internet,2016-07-11 00:00:00+00,2016-07-11 00:00:00+00,1221,1221,53344,2016-09-27 04:00:00+00,91,f,91,3207,672,36757282291,2017-02-14 04:52:12.741233+00
387,1397,denny's,1338508,2018-07-17,20624,11731,https://www.linkedin.com/company/13366,Restaurants,2018-07-17 15:38:39.67526+00,2018-07-17 15:38:39.675286+00,1223,1223,52759,2018-07-16 04:00:00+00,67375,f,12990523,1348290,171479,55330643140,2018-07-17 05:25:12.304518+00
388,1401,descartes systems group,997319,2018-07-17,6787,817,https://www.linkedin.com/company/7058,Computer Software,2018-07-17 15:41:54.744377+00,2018-07-17 15:41:54.744403+00,1227,1227,52765,2018-07-17 04:00:00+00,0,f,0,413,68,114858845294135,2018-07-17 05:25:16.151253+00
389,1407,detroit free press,2275000,2018-02-17,3137,265,https://www.linkedin.com/company/13687,Internet,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,1234,1234,61329,2018-07-16 04:00:00+00,3150,f,0,474236,568952,13642915529,2018-07-17 05:30:40.699129+00
390,1408,deutsche bank,58609,2018-07-17,712319,67488,https://www.linkedin.com/company/1262,Investment Banking,2018-07-17 18:34:50.890749+00,2018-07-17 18:34:50.890774+00,1235,1235,1009345,2018-07-17 04:00:00+00,1272,f,0,141527,55931,115816835104562,2018-07-17 05:29:50.000911+00
391,1410,devmountain,901669,2018-07-17,3440,165,https://www.linkedin.com/company/3501273,Higher Education,2018-07-17 14:01:32.299303+00,2018-07-17 14:01:32.299342+00,1241,1241,901768,2018-07-17 04:00:00+00,467,f,467,8773,429,501854403218765,2018-07-18 05:40:37.052714+00
392,1413,dexcom,59078,2018-07-17,21622,1993,https://www.linkedin.com/company/42221,Medical Devices,2018-07-17 15:42:49.380716+00,2018-07-17 15:42:49.380764+00,1245,1245,52769,2018-07-17 04:00:00+00,3716,f,0,95321,17320,167972293248610,2018-07-18 05:40:51.937216+00
393,1418,diamond pro,870682,2018-07-17,97,16,https://www.linkedin.com/company/2366933,Sports,2018-07-17 20:16:07.69659+00,2018-07-17 20:16:07.696613+00,1250,1250,870793,2018-07-17 04:00:00+00,0,f,0,956,92,139739559421720,2018-07-17 05:34:13.060026+00
394,1423,dice,899065,2018-07-17,10289,503,https://www.linkedin.com/company/6849,Internet,2018-07-17 18:37:10.279263+00,2018-07-17 18:37:10.279288+00,1251,1251,899373,2018-07-16 04:00:00+00,0,f,0,199386,11850,7811043486,2018-07-17 05:29:57.182619+00
395,1425,dick's sporting goods,59083,2018-07-17,89786,16810,https://www.linkedin.com/company/7789,Retail,2018-07-17 18:37:32.886048+00,2018-07-17 18:37:32.886117+00,1252,1252,53332,2018-07-16 04:00:00+00,0,f,587671,5574700,4212141,147285781446,2018-07-17 05:29:59.302374+00
396,1430,digital ally inc.,902322,2018-07-17,924,124,https://www.linkedin.com/company/230831,Electrical/Electronic Manufacturing,2018-07-17 15:39:22.822892+00,2018-07-17 15:39:22.822918+00,1257,1257,52760,2018-07-17 04:00:00+00,56,f,56,2124,346,416881781691676,2018-07-18 05:40:49.068129+00
397,1432,digital realty,59189,2018-07-17,15503,1449,https://www.linkedin.com/company/20344,Information Technology and Services,2018-07-17 18:37:54.169134+00,2018-07-17 18:37:54.16916+00,1258,1258,53335,2018-07-16 04:00:00+00,36,f,36,3220,947,102571420887,2018-07-17 05:29:59.752125+00
398,1437,dime community bank,902196,2018-07-17,6525,253,https://www.linkedin.com/company/209424,Banking,2018-07-17 15:38:28.836331+00,2018-07-17 15:38:28.836357+00,1027,1027,894016,2018-07-17 04:00:00+00,0,f,0,19973,1938,1009837952365813,2018-07-18 05:44:53.594485+00
399,1441,diplomat,899071,2018-07-17,6977,952,https://www.linkedin.com/company/101171,Pharmaceuticals,2018-07-17 18:38:48.59432+00,2018-07-17 18:38:48.594348+00,1263,1263,55670,2018-07-17 04:00:00+00,1812,f,1812,4628,3432,155878371120976,2018-07-18 05:45:28.823038+00
400,1443,directv,58420,2018-07-17,125237,14323,https://www.linkedin.com/company/3744,Telecommunications,2018-07-17 20:09:30.363699+00,2018-07-17 20:09:30.363721+00,1264,1264,55633,2018-07-16 04:00:00+00,0,f,0,4405590,98348,47835406277,2018-07-17 05:33:53.76344+00
401,1448,discoveryinc,902950,2018-03-12,327945,7855,https://www.linkedin.com/company/2928,Entertainment,2018-03-12 15:13:41.088781+00,2018-03-12 15:13:41.088828+00,1268,1268,55630,2018-07-16 04:00:00+00,10557,f,0,137777,7734,153549641890,2018-07-17 05:25:13.484509+00
402,1457,dlv bbdo,2310297,2018-07-17,3413,220,https://www.linkedin.com/company/73326,Marketing and Advertising,2018-07-17 19:40:14.868619+00,2018-07-17 19:40:14.868642+00,1280,1280,2310229,2018-07-17 04:00:00+00,123,f,123,3166,1458,855030131238675,2018-07-18 05:47:46.841848+00
403,1461,dnb first,893271,2018-07-17,922,198,https://www.linkedin.com/company/980254,Banking,2018-07-17 15:40:38.940161+00,2018-07-17 15:40:38.940188+00,1283,1283,893533,2018-07-16 04:00:00+00,90,f,90,1847,112,100760673307682,2018-07-17 05:25:14.987337+00
404,1462,doble engineering company,1539397,2018-07-17,12145,403,https://www.linkedin.com/company/34805,Electrical/Electronic Manufacturing,2018-07-17 18:45:39.510043+00,2018-07-17 18:45:39.51007+00,1285,1285,1173278,2018-07-17 04:00:00+00,65,f,65,17237,74,136387966387432,2018-07-17 05:30:14.733239+00
405,1463,docusign,863778,2018-07-17,48345,2816,https://www.linkedin.com/company/19022,Computer Software,2018-07-17 15:40:49.738684+00,2018-07-17 15:40:49.738714+00,1286,1286,863832,2018-07-16 04:00:00+00,0,f,0,203083,29735,71115427991,2018-07-17 05:25:15.353937+00
406,1464,dolby laboratories,869216,2018-07-17,49390,2019,https://www.linkedin.com/company/6229,Consumer Electronics,2018-07-17 18:37:43.352825+00,2018-07-17 18:37:43.352851+00,1068,1068,1342178,2018-07-17 04:00:00+00,0,f,0,402,81,1621460894761233,2018-07-18 05:44:59.496179+00
407,1465,dollar general,58707,2018-07-17,87797,27608,https://www.linkedin.com/company/8211,Retail,2018-07-17 18:36:39.183157+00,2018-07-17 18:36:39.183209+00,1294,1294,55668,2018-07-16 04:00:00+00,7681,f,0,3375535,57053,151262458516,2018-07-17 05:29:53.917001+00
408,1467,dominion,58585,2017-06-09,49205,33056,https://www.linkedin.com/company/5666,Utilities,2017-06-09 07:57:57.346282+00,2017-06-09 07:57:57.346328+00,1297,1297,55672,2018-07-16 04:00:00+00,0,f,605642,19800022,281190,6657899956,2018-07-17 05:30:01.528487+00
409,1478,dorman products,879077,2018-07-17,8165,950,https://www.linkedin.com/company/19023,Automotive,2018-07-17 15:40:50.153198+00,2018-07-17 15:40:50.153225+00,1305,1305,55631,2018-07-17 04:00:00+00,515,f,0,10888,428,219484461419671,2018-07-18 05:40:50.278318+00
